Date,Salesperson,Region,Product_Category,Marketing_Spend,Lead_Generation,Sales_Volume,Revenue,Customer_Satisfaction,Training_Hours,Market_Competition,Price,Customer_Acquisition_Cost,Profit_Margin,Seasonal_Factor,Economic_Index,Digital_Marketing,Social_Media_Engagement,Website_Traffic,Conversion_Rate,Customer_Retention,Product_Quality_Score,Brand_Awareness,Competitor_Price,Market_Share
2015-01-13,Grace,Central,Consulting,40325.49,155.0,100.0,128986.42,8.31,38.2,5.79,1289.86,2000.0,0.348,0.68,97.81,10443.6,2255.0,5508.0,0.125,0.836,8.5,6.92,1252.37,0.16
2015-01-13,Frank,East,Hardware,44373.18,144.0,132.0,109359.68,7.4,57.5,4.46,827.77,1748.78,0.137,1.02,101.21,12229.51,2786.0,3623.0,0.176,0.929,7.95,6.27,846.82,0.16
2015-01-13,Eve,East,Support,55743.99,191.0,149.0,32754.56,7.9,37.3,5.76,219.34,1815.07,0.476,0.94,101.18,15613.71,2805.0,10338.0,0.161,0.869,8.17,7.05,219.23,0.164
2015-01-13,Charlie,Central,Support,51089.29,264.0,191.0,42014.41,9.18,49.3,5.59,220.28,1279.11,0.5,0.94,101.81,13376.19,3180.0,8146.0,0.151,0.754,8.27,6.8,208.96,0.166
2015-01-13,Alice,West,Consulting,34922.3,198.0,100.0,123799.01,9.19,45.5,5.65,1232.39,1440.42,0.373,0.68,100.19,7921.84,2293.0,4283.0,0.123,0.86,8.32,6.53,1252.9,0.172
2015-01-14,Henry,West,Hardware,61791.3,240.0,217.0,179819.02,7.99,49.4,5.11,829.67,1423.02,0.118,1.02,100.6,13955.38,1656.0,10027.0,0.181,0.808,8.25,6.93,819.3,0.152
2015-01-14,Frank,South,Services,42366.17,95.0,100.0,35714.89,8.07,42.3,5.01,357.15,2000.0,0.276,0.77,99.87,10985.49,1418.0,4404.0,0.137,0.842,8.59,6.46,394.56,0.157
2015-01-14,Ivy,South,Software,71607.94,318.0,167.0,75932.01,7.39,31.2,4.7,454.04,1685.95,0.269,0.85,101.09,15982.39,3241.0,5176.0,0.134,0.908,7.8,6.9,454.06,0.157
2015-01-14,Jack,South,Consulting,34051.55,128.0,100.0,123503.43,8.3,48.7,5.03,1235.03,1658.11,0.341,0.68,100.98,9725.33,1988.0,3104.0,0.16,0.848,8.2,5.93,1170.51,0.169
2015-01-14,Eve,Central,Consulting,56101.8,282.0,139.0,182507.47,7.67,24.4,6.11,1310.68,1521.21,0.412,0.68,101.44,16788.92,2526.0,11575.0,0.131,0.862,8.54,6.44,1255.63,0.182
2015-01-14,Diana,South,Services,50878.02,223.0,102.0,35534.76,7.19,39.9,5.43,348.48,1945.82,0.238,0.77,98.73,14202.25,2792.0,6464.0,0.117,0.861,8.1,7.13,370.43,0.152
2015-01-14,Jack,Central,Hardware,50478.93,217.0,160.0,121622.05,7.87,41.3,5.37,761.24,1787.6,0.144,1.02,100.2,13176.78,1482.0,3319.0,0.13,0.783,7.84,7.1,733.46,0.156
2015-01-14,Henry,South,Software,43336.12,170.0,124.0,58928.43,7.35,28.4,5.06,476.37,1634.61,0.238,0.85,100.71,9798.83,1481.0,5559.0,0.156,0.838,8.35,6.44,439.3,0.148
2015-01-14,Henry,North,Consulting,39458.44,185.0,100.0,114763.2,7.51,39.3,5.14,1147.63,1586.49,0.388,0.68,99.3,10115.73,2352.0,4668.0,0.134,0.784,8.15,6.4,1166.91,0.18
2015-01-14,Frank,North,Software,37731.0,113.0,100.0,48402.69,8.03,54.5,5.71,484.03,2000.0,0.208,0.85,97.95,7685.3,1003.0,4326.0,0.149,0.853,8.37,6.4,513.51,0.172
2015-01-15,Eve,North,Software,42199.44,189.0,102.0,47208.37,7.75,32.6,5.45,464.75,1834.43,0.234,0.85,99.77,12510.54,2003.0,10626.0,0.121,0.796,7.86,6.29,489.18,0.154
2015-01-15,Bob,South,Services,42100.56,154.0,100.0,37734.6,7.47,45.1,5.98,377.35,2000.0,0.281,0.77,99.65,11350.34,2012.0,6499.0,0.115,0.865,7.91,5.83,411.23,0.146
2015-01-15,Charlie,North,Services,66036.27,351.0,208.0,66017.73,8.77,46.5,5.95,317.87,1302.87,0.286,0.77,102.82,15552.21,2377.0,3132.0,0.144,0.899,8.03,6.73,269.26,0.156
2015-01-15,Grace,North,Support,36131.52,146.0,112.0,22997.22,8.87,44.6,5.98,204.94,1812.19,0.517,0.94,99.88,8739.02,1025.0,5772.0,0.136,0.919,8.0,6.43,207.21,0.163
2015-01-15,Diana,West,Support,38706.54,175.0,114.0,25761.36,8.59,53.2,4.96,225.76,1336.74,0.502,0.94,100.59,10703.76,1315.0,4716.0,0.166,0.822,8.27,7.08,205.99,0.169
2015-01-15,Ivy,Central,Software,55669.63,283.0,128.0,60724.65,8.37,58.3,5.96,475.81,1503.06,0.221,0.85,98.93,14021.75,1678.0,6259.0,0.131,0.922,8.1,6.78,473.2,0.151
2015-01-15,Grace,North,Hardware,54624.48,312.0,278.0,243325.3,8.68,48.9,5.46,876.56,1049.96,0.107,1.02,101.61,12183.58,2799.0,4913.0,0.167,0.807,8.31,6.44,861.05,0.165
2015-01-15,Ivy,Central,Support,46611.78,143.0,112.0,23333.14,8.09,33.0,4.75,208.56,2000.0,0.515,0.94,99.39,13604.68,2126.0,7332.0,0.156,0.825,8.68,6.59,202.33,0.161
2015-01-15,Charlie,West,Software,42623.97,158.0,122.0,54092.81,7.73,34.9,5.85,443.08,1748.88,0.146,0.85,98.7,8619.53,1895.0,6315.0,0.154,0.815,7.93,6.23,440.77,0.161
2015-01-15,Henry,Central,Consulting,43912.64,121.0,100.0,114996.71,6.93,44.4,4.76,1149.97,2000.0,0.412,0.68,98.05,11394.47,936.0,3171.0,0.135,0.807,8.57,6.47,1207.9,0.152
2015-01-15,Grace,East,Services,32646.55,164.0,100.0,35336.94,9.04,51.2,5.15,353.37,1389.87,0.368,0.77,101.26,7375.58,954.0,5227.0,0.143,0.911,8.14,6.14,380.46,0.163
2015-01-16,Eve,South,Software,34030.04,134.0,100.0,48330.48,8.57,56.3,5.68,483.3,2000.0,0.181,0.85,100.97,7667.23,1267.0,1236.0,0.113,0.806,8.04,6.48,452.5,0.158
2015-01-16,Ivy,East,Hardware,44206.42,207.0,167.0,143296.33,8.16,36.4,5.4,858.52,1570.21,0.163,1.02,100.15,11073.28,2897.0,6218.0,0.136,0.757,8.28,6.25,843.96,0.165
2015-01-16,Grace,South,Support,45041.59,223.0,108.0,22188.69,7.47,28.7,5.84,205.65,1499.0,0.451,0.94,99.13,12773.23,1655.0,4332.0,0.135,0.89,8.01,6.05,196.85,0.16
2015-01-16,Diana,East,Hardware,37169.94,191.0,117.0,98281.73,7.88,42.0,5.68,838.86,1645.19,0.085,1.02,101.09,8822.77,1268.0,1036.0,0.118,0.807,7.71,6.21,830.55,0.164
2015-01-16,Grace,Central,Services,53409.07,238.0,134.0,49084.27,8.17,57.8,5.62,365.11,1606.85,0.373,0.77,100.48,13611.31,1345.0,7052.0,0.14,0.871,8.04,6.04,348.66,0.179
2015-01-16,Bob,Central,Consulting,33732.45,149.0,100.0,112689.04,8.36,32.2,4.72,1126.89,1570.88,0.337,0.68,98.98,8382.15,1905.0,3533.0,0.144,0.85,8.37,6.59,1134.83,0.174
2015-01-16,Alice,East,Consulting,53869.88,292.0,134.0,164960.63,8.62,38.6,5.33,1228.51,1358.51,0.412,0.68,99.96,13950.78,2643.0,6601.0,0.136,0.812,7.84,6.9,1302.62,0.165
2015-01-16,Ivy,South,Services,51429.89,265.0,130.0,51357.99,8.39,34.0,6.41,396.2,1396.88,0.286,0.77,101.11,10602.14,1771.0,5486.0,0.139,0.818,7.51,6.57,359.48,0.182
2015-01-16,Frank,East,Hardware,36296.11,189.0,163.0,119556.37,7.29,58.3,4.8,733.61,1198.32,0.089,1.02,97.17,7959.93,1116.0,4112.0,0.161,0.801,7.68,5.66,725.58,0.181
2015-01-17,Charlie,Central,Support,53372.47,242.0,150.0,31564.76,7.4,40.3,6.06,210.02,1671.34,0.463,0.94,99.05,14698.21,2652.0,8406.0,0.132,0.902,7.68,7.01,204.58,0.161
2015-01-17,Alice,West,Hardware,60795.56,349.0,249.0,210213.34,7.65,27.9,4.89,844.0,1220.05,0.208,1.02,98.95,15873.5,3000.0,5329.0,0.143,0.859,7.89,6.95,864.32,0.161
2015-01-17,Diana,West,Software,39672.72,149.0,117.0,53474.61,8.02,55.2,5.34,455.4,1719.8,0.22,0.85,103.33,9713.03,100.0,4986.0,0.155,0.839,7.89,6.77,450.18,0.146
2015-01-17,Henry,North,Hardware,58615.23,191.0,158.0,139183.53,7.3,58.8,5.7,880.49,2000.0,0.094,1.02,97.9,13399.68,2713.0,6019.0,0.144,0.843,7.43,6.8,840.95,0.175
2015-01-17,Henry,South,Consulting,31135.76,103.0,100.0,136801.6,8.33,55.0,5.86,1368.02,2000.0,0.339,0.68,100.15,6332.9,955.0,2882.0,0.144,0.791,8.65,6.73,1423.85,0.151
2015-01-17,Eve,North,Support,41896.15,216.0,193.0,40655.46,7.82,38.5,5.66,210.15,1140.43,0.44,0.94,98.5,8606.81,1418.0,4609.0,0.17,0.935,7.93,6.72,188.44,0.156
2015-01-17,Grace,West,Support,52265.79,250.0,202.0,37842.95,8.2,49.5,5.49,187.38,1491.04,0.481,0.94,105.21,14609.79,1729.0,4906.0,0.14,0.834,7.48,6.98,178.98,0.145
2015-01-17,Ivy,West,Software,48964.91,254.0,142.0,66884.66,8.83,51.8,4.84,472.1,1399.12,0.246,0.85,98.44,12506.51,2068.0,7140.0,0.138,0.812,8.7,5.81,449.38,0.169
2015-01-17,Charlie,North,Services,47627.81,228.0,126.0,46371.23,8.46,43.4,5.63,367.24,1331.64,0.335,0.77,99.87,13742.0,1552.0,12373.0,0.157,0.822,7.76,6.81,336.07,0.169
2015-01-17,Henry,East,Hardware,49047.58,207.0,216.0,176475.57,7.77,54.8,5.19,818.31,1409.68,0.145,1.02,102.26,13164.12,2414.0,5501.0,0.168,0.947,7.93,6.3,883.18,0.156
2015-01-18,Charlie,South,Hardware,56883.89,237.0,142.0,115090.22,8.22,35.4,6.19,810.21,1940.68,0.09,1.02,100.64,11888.76,1081.0,8084.0,0.124,0.904,7.99,5.7,845.29,0.164
2015-01-18,Alice,North,Software,48900.29,296.0,204.0,103482.89,8.16,35.0,4.51,507.73,1134.49,0.308,0.85,101.16,11190.7,2014.0,7575.0,0.146,0.864,8.51,6.04,520.1,0.178
2015-01-18,Grace,North,Consulting,48355.37,247.0,145.0,181578.49,8.02,48.9,5.59,1255.01,1360.21,0.396,0.68,96.57,14481.46,1841.0,12324.0,0.144,0.851,8.3,6.5,1258.17,0.171
2015-01-18,Alice,East,Consulting,50606.82,258.0,125.0,154554.49,8.05,48.3,5.75,1231.85,1391.08,0.425,0.68,99.67,12786.31,2116.0,3975.0,0.141,0.87,8.3,6.72,1247.11,0.145
2015-01-18,Henry,South,Hardware,44207.62,163.0,138.0,104546.55,7.76,54.9,5.55,759.91,1832.19,0.073,1.02,101.81,10687.77,984.0,6416.0,0.148,0.772,7.32,6.05,729.18,0.176
2015-01-18,Henry,West,Software,37885.53,165.0,100.0,49135.59,7.23,51.6,5.77,491.36,1750.27,0.287,0.85,100.99,7757.54,346.0,3319.0,0.131,0.746,8.08,6.39,491.21,0.161
2015-01-18,Eve,West,Software,43984.05,205.0,141.0,73986.32,8.08,41.0,5.59,523.19,1297.19,0.248,0.85,99.84,10461.22,2009.0,5283.0,0.165,0.894,7.95,6.3,528.37,0.174
2015-01-18,Ivy,West,Support,57817.71,240.0,149.0,31616.79,8.26,43.3,5.72,212.43,2000.0,0.469,0.94,98.5,16976.57,2445.0,2098.0,0.12,0.874,8.39,6.43,208.36,0.158
2015-01-18,Ivy,West,Support,49198.3,268.0,181.0,38978.47,7.39,40.7,5.4,215.36,1381.53,0.39,0.94,100.36,14593.57,2607.0,7795.0,0.133,0.877,7.79,6.36,171.05,0.154
2015-01-18,Ivy,Central,Software,50641.92,245.0,117.0,52856.01,8.0,41.2,5.04,450.03,1559.33,0.216,0.85,99.03,13071.3,2044.0,8918.0,0.133,0.947,7.74,6.12,431.11,0.167
2015-01-18,Eve,North,Support,49179.63,253.0,180.0,34925.52,8.61,41.0,5.21,194.13,1383.39,0.514,0.94,101.3,14360.16,1793.0,9058.0,0.141,0.85,8.43,6.92,181.04,0.151
2015-01-18,Eve,North,Consulting,48811.35,233.0,131.0,160879.36,7.74,27.7,5.34,1226.32,1389.63,0.351,0.68,101.27,12100.51,2293.0,7434.0,0.151,0.786,7.9,6.64,1174.3,0.166
2015-01-18,Ivy,West,Software,30424.32,155.0,100.0,47779.61,7.83,49.0,5.04,477.8,1406.76,0.212,0.85,99.31,6140.76,1434.0,2494.0,0.14,0.863,7.64,5.53,493.67,0.17
2015-01-19,Frank,West,Hardware,45075.41,136.0,100.0,72674.49,7.83,52.4,6.1,726.74,2000.0,0.154,1.02,101.96,9269.37,1372.0,1569.0,0.151,0.811,7.65,6.23,770.52,0.154
2015-01-19,Bob,Central,Consulting,35086.64,188.0,100.0,116544.64,9.03,59.4,5.29,1165.45,1220.86,0.378,0.68,99.25,10161.99,1563.0,6645.0,0.153,0.871,8.25,6.24,1097.46,0.149
2015-01-19,Eve,East,Services,38213.86,233.0,104.0,38205.71,7.57,35.6,5.21,367.3,1290.47,0.328,0.77,100.19,9270.1,1222.0,4082.0,0.127,0.868,8.06,5.93,354.42,0.161
2015-01-19,Ivy,East,Software,51763.48,234.0,167.0,76004.63,7.48,34.6,6.59,454.76,1512.12,0.183,0.85,99.27,14774.68,1972.0,7527.0,0.147,0.903,7.66,6.93,446.91,0.157
2015-01-19,Frank,Central,Services,38228.86,119.0,100.0,38605.2,8.27,52.6,5.03,386.05,2000.0,0.333,0.77,100.82,8986.6,2153.0,5137.0,0.16,0.897,8.64,6.23,396.22,0.154
2015-01-19,Charlie,Central,Software,41185.91,180.0,100.0,46551.6,8.2,41.1,5.76,465.52,1637.93,0.2,0.85,95.97,9649.37,1362.0,3786.0,0.139,0.888,8.45,6.35,467.69,0.165
2015-01-19,Charlie,South,Services,31813.4,117.0,100.0,36328.58,8.19,45.2,5.27,363.29,1955.78,0.362,0.77,97.92,7547.21,446.0,4917.0,0.139,0.872,8.02,6.9,358.72,0.163
2015-01-19,Jack,North,Support,55712.09,313.0,225.0,45037.18,7.87,40.2,5.88,200.11,1288.55,0.523,0.94,97.43,15861.85,2950.0,8216.0,0.138,0.808,8.07,6.66,190.67,0.167
2015-01-19,Charlie,South,Software,27636.51,111.0,100.0,48084.36,8.08,34.0,5.94,480.84,1719.21,0.251,0.85,98.09,7936.84,1081.0,4366.0,0.145,0.953,8.13,6.34,507.19,0.163
2015-01-19,Grace,Central,Consulting,42337.24,155.0,100.0,131003.89,8.54,39.4,5.78,1310.04,1667.67,0.429,0.68,97.74,9223.36,1251.0,5598.0,0.164,0.814,8.51,6.33,1249.54,0.158
2015-01-19,Alice,South,Support,48471.51,256.0,159.0,36691.14,9.02,50.2,5.56,230.24,1444.97,0.458,0.94,103.04,10706.08,1915.0,3239.0,0.131,0.853,7.64,5.87,243.63,0.156
2015-01-19,Henry,East,Services,37404.24,149.0,100.0,36203.77,7.96,47.0,3.67,362.04,1712.47,0.374,0.77,103.84,9673.52,1831.0,5917.0,0.146,0.806,8.1,6.56,329.05,0.167
2015-01-19,Grace,North,Support,48632.13,299.0,294.0,56254.61,8.28,40.6,5.2,191.31,899.13,0.468,0.94,98.36,11358.23,1873.0,4238.0,0.181,0.828,8.38,6.63,191.58,0.175
2015-01-19,Henry,North,Services,44242.53,247.0,101.0,37580.21,7.17,46.5,5.99,373.77,1676.42,0.31,0.77,98.15,11363.82,2290.0,3249.0,0.107,0.909,7.99,7.2,389.6,0.171
2015-01-20,Bob,East,Support,44664.77,230.0,156.0,36436.06,7.64,36.0,5.61,233.34,1512.95,0.511,0.94,96.44,11436.95,2398.0,3710.0,0.128,0.829,7.72,6.79,250.42,0.176
2015-01-20,Charlie,East,Services,32748.02,174.0,117.0,39195.27,7.78,29.0,5.06,333.78,1089.92,0.333,0.77,99.08,9294.64,1598.0,6714.0,0.172,0.74,8.29,6.31,350.41,0.168
2015-01-20,Jack,East,Software,38661.76,188.0,108.0,48734.52,7.14,48.3,4.67,452.73,1544.49,0.273,0.85,100.9,11538.69,1349.0,4480.0,0.133,0.802,7.84,6.92,480.45,0.152
2015-01-20,Frank,East,Software,35066.65,104.0,100.0,49109.83,7.39,39.1,5.42,491.1,2000.0,0.235,0.85,100.48,7492.52,1070.0,3173.0,0.108,0.832,8.3,6.66,502.7,0.167
2015-01-21,Henry,East,Support,37953.91,138.0,100.0,21248.39,8.02,49.2,4.81,212.48,1978.82,0.408,0.94,99.89,9704.54,2566.0,4732.0,0.139,0.9,8.05,6.55,166.9,0.165
2015-01-21,Frank,North,Consulting,22797.65,97.0,100.0,121145.44,7.63,52.0,5.41,1211.45,1566.4,0.375,0.68,100.05,5442.81,623.0,4007.0,0.15,0.872,8.41,6.21,1278.73,0.186
2015-01-21,Ivy,West,Services,47537.02,214.0,139.0,48906.21,8.05,49.9,5.74,352.75,1655.45,0.328,0.77,96.23,9642.91,760.0,6328.0,0.134,0.933,7.59,6.75,356.05,0.152
2015-01-21,Eve,South,Support,41203.39,154.0,100.0,20601.5,8.37,54.8,5.71,206.02,2000.0,0.503,0.94,99.56,10686.43,1543.0,6560.0,0.132,0.865,7.76,6.71,251.93,0.185
2015-01-21,Diana,East,Software,33806.27,155.0,100.0,45317.65,7.23,30.4,5.41,453.18,1841.35,0.235,0.85,99.73,10053.38,1112.0,7579.0,0.118,0.878,8.23,7.14,461.72,0.161
2015-01-21,Henry,East,Software,46207.63,180.0,110.0,56934.74,8.1,66.2,5.33,516.89,1775.75,0.199,0.85,102.71,9399.53,829.0,5450.0,0.144,0.813,8.48,6.2,497.15,0.161
2015-01-21,Alice,Central,Consulting,51340.35,159.0,100.0,128770.26,8.14,40.3,5.19,1287.7,2000.0,0.442,0.68,102.05,11893.06,2584.0,3646.0,0.155,0.98,8.2,6.84,1345.07,0.173
2015-01-21,Charlie,Central,Software,32109.42,125.0,100.0,47123.18,8.0,32.9,5.15,471.23,1994.75,0.251,0.85,98.39,7859.7,980.0,5726.0,0.128,0.812,8.41,6.21,476.75,0.169
2015-01-21,Grace,West,Services,35071.9,174.0,108.0,38193.68,8.39,37.4,5.79,355.09,1333.74,0.32,0.77,93.93,9974.15,1289.0,7342.0,0.151,0.962,8.04,6.2,346.04,0.15
2015-01-22,Jack,East,Support,56789.83,278.0,132.0,29136.52,7.59,38.4,5.99,220.98,1667.31,0.464,0.94,97.03,13910.01,3116.0,4769.0,0.122,0.862,7.68,6.95,209.29,0.166
2015-01-22,Jack,East,Software,53958.34,196.0,122.0,59520.8,8.22,38.9,5.86,488.92,1885.33,0.24,0.85,99.61,12459.95,2389.0,5129.0,0.146,0.893,8.5,7.39,487.11,0.17
2015-01-22,Charlie,South,Consulting,36067.62,181.0,100.0,130532.46,8.57,49.0,5.6,1305.32,1188.63,0.399,0.68,100.71,9521.19,344.0,4032.0,0.168,0.837,8.24,5.81,1255.68,0.156
2015-01-22,Charlie,West,Consulting,42040.12,190.0,100.0,127238.97,7.55,33.0,6.1,1272.39,1630.53,0.354,0.68,96.55,11195.09,868.0,7846.0,0.136,0.856,8.73,6.65,1259.31,0.165
2015-01-22,Charlie,West,Hardware,44327.22,156.0,142.0,112086.15,8.35,36.8,5.62,789.52,1824.16,0.121,1.02,98.71,11891.38,721.0,6526.0,0.156,0.87,8.47,6.32,776.03,0.153
2015-01-22,Diana,East,Support,48964.22,226.0,160.0,33106.16,7.45,52.4,5.28,206.78,1592.47,0.499,0.94,98.22,10379.5,1616.0,5416.0,0.136,0.875,7.65,6.35,180.73,0.161
2015-01-22,Bob,North,Software,52812.79,199.0,124.0,66649.7,8.04,42.0,4.99,537.9,1824.6,0.228,0.85,100.74,15511.88,1582.0,8974.0,0.145,0.9,8.26,6.71,543.53,0.163
2015-01-23,Charlie,Central,Software,63118.37,291.0,163.0,76027.15,8.17,49.2,6.04,465.29,1734.95,0.222,0.85,100.95,18190.32,2908.0,5747.0,0.125,0.925,8.17,6.92,420.08,0.158
2015-01-23,Ivy,Central,Software,44785.68,103.0,100.0,48563.48,8.32,46.7,6.02,485.63,2000.0,0.199,0.85,98.64,10847.89,3110.0,6632.0,0.146,0.819,8.14,6.96,481.84,0.156
2015-01-23,Diana,West,Services,39577.44,145.0,100.0,35888.45,7.14,36.7,5.32,358.88,1931.83,0.296,0.77,101.23,10112.02,2437.0,3932.0,0.142,0.803,7.78,6.95,350.27,0.162
2015-01-23,Jack,West,Hardware,65142.95,271.0,223.0,187692.41,7.81,45.5,5.3,840.24,1636.78,0.09,1.02,104.19,15085.95,2809.0,10613.0,0.147,0.803,7.8,6.58,871.29,0.143
2015-01-23,Diana,Central,Consulting,60381.84,226.0,118.0,144022.0,8.65,42.2,5.0,1218.39,1733.46,0.378,0.68,97.74,16574.54,3497.0,10508.0,0.154,0.898,8.85,6.52,1157.42,0.165
2015-01-23,Diana,Central,Software,48461.36,193.0,113.0,54023.62,7.0,30.8,5.24,478.27,1803.73,0.231,0.85,101.7,13323.52,776.0,7730.0,0.139,0.825,8.34,7.03,485.99,0.167
2015-01-23,Ivy,North,Consulting,38809.44,216.0,102.0,120011.82,8.3,48.8,4.88,1181.95,1436.24,0.364,0.68,99.95,10864.02,1271.0,7721.0,0.125,0.927,8.89,6.43,1150.52,0.163
2015-01-23,Jack,North,Software,40991.11,199.0,162.0,81318.11,7.99,42.9,6.03,502.99,1366.48,0.234,0.85,97.33,11553.2,1117.0,4809.0,0.15,0.863,8.28,6.31,519.16,0.179
2015-01-24,Alice,Central,Support,53521.24,245.0,186.0,35508.21,7.73,30.3,4.95,190.65,1551.1,0.535,0.94,100.02,12152.11,2022.0,6217.0,0.141,0.782,8.39,7.11,207.01,0.155
2015-01-24,Henry,Central,Software,39473.24,120.0,100.0,50952.16,7.41,63.7,5.67,509.52,2000.0,0.209,0.85,100.93,11387.22,2026.0,1439.0,0.162,0.911,8.09,6.71,512.97,0.151
2015-01-24,Jack,North,Support,47586.61,245.0,176.0,35877.82,7.93,32.5,5.98,203.91,1346.42,0.489,0.94,101.95,10771.13,1955.0,4792.0,0.144,0.829,8.17,6.32,230.77,0.164
2015-01-24,Bob,West,Consulting,38669.76,176.0,110.0,137386.31,8.16,37.0,5.9,1244.65,1478.86,0.418,0.68,98.86,10543.25,710.0,5425.0,0.148,0.844,8.41,6.51,1283.06,0.171
2015-01-24,Eve,East,Consulting,31384.24,176.0,100.0,122749.71,8.18,41.3,5.36,1227.5,1473.58,0.358,0.68,100.51,8366.71,1208.0,4284.0,0.121,0.819,8.05,6.43,1278.59,0.181
2015-01-24,Ivy,Central,Services,42012.0,162.0,100.0,36471.18,7.52,43.0,5.59,364.71,2000.0,0.373,0.77,100.58,9297.82,673.0,6235.0,0.123,0.864,7.58,6.65,367.98,0.166
2015-01-24,Eve,West,Services,58056.74,325.0,187.0,75552.97,7.88,44.3,4.88,404.61,1158.29,0.329,0.77,100.71,16687.83,2014.0,9215.0,0.154,0.906,7.73,6.82,438.74,0.172
2015-01-24,Diana,South,Support,44510.92,192.0,127.0,26716.58,8.08,60.1,5.06,210.47,1573.75,0.405,0.94,103.27,10060.25,1594.0,4158.0,0.148,0.823,7.89,6.17,220.08,0.164
2015-01-24,Grace,East,Consulting,42708.84,195.0,100.0,123840.51,8.84,40.5,5.49,1238.41,1435.56,0.34,0.68,98.19,9284.03,1254.0,1865.0,0.153,0.874,8.13,6.6,1240.93,0.159
2015-01-24,Charlie,North,Software,34091.22,175.0,121.0,61681.39,7.95,36.8,4.8,508.89,1166.69,0.238,0.85,103.1,9956.34,1783.0,5710.0,0.167,0.884,8.02,5.97,508.71,0.159
2015-01-24,Bob,North,Services,49754.28,236.0,148.0,55776.24,7.88,53.2,4.67,377.84,1367.17,0.333,0.77,104.08,13434.82,3921.0,13672.0,0.154,0.938,7.42,6.86,368.92,0.158
2015-01-24,Charlie,South,Software,44829.27,192.0,121.0,57537.79,8.82,42.3,5.39,473.85,1687.15,0.238,0.85,101.95,13118.06,316.0,5399.0,0.138,0.931,8.53,6.52,483.54,0.178
2015-01-24,Diana,West,Hardware,49502.01,117.0,104.0,86571.87,7.11,49.5,5.63,830.74,2000.0,0.154,1.02,97.7,10408.7,1793.0,4655.0,0.166,0.845,8.28,6.42,850.19,0.163
2015-01-25,Diana,West,Support,43909.89,170.0,114.0,22918.66,7.47,54.6,5.57,201.35,1859.7,0.454,0.94,94.76,12700.77,1558.0,6663.0,0.139,0.864,7.78,6.18,159.32,0.159
2015-01-25,Charlie,North,Consulting,54540.08,292.0,129.0,172745.81,8.32,36.1,5.92,1341.79,1522.56,0.358,0.68,95.76,14479.42,1582.0,8474.0,0.123,0.857,8.61,6.78,1341.31,0.175
2015-01-25,Eve,East,Support,35406.4,143.0,115.0,23096.94,8.83,50.2,5.03,201.29,1557.59,0.475,0.94,100.62,9842.79,1521.0,7743.0,0.159,0.909,8.27,6.51,205.71,0.171
2015-01-25,Bob,East,Hardware,46974.23,182.0,113.0,96415.45,7.72,49.5,5.69,855.42,1745.47,0.145,1.02,98.78,12422.56,1006.0,7542.0,0.148,0.915,8.05,6.11,858.54,0.166
2015-01-25,Ivy,Central,Consulting,54274.11,231.0,127.0,165573.32,8.42,49.7,6.14,1308.06,1634.77,0.4,0.68,99.46,14277.45,1768.0,8388.0,0.144,0.879,8.31,7.24,1303.94,0.172
2015-01-25,Diana,East,Support,40146.08,124.0,102.0,21189.84,7.82,53.9,5.34,208.67,2000.0,0.475,0.94,100.33,11932.46,1705.0,7661.0,0.145,0.904,8.12,6.53,207.78,0.154
2015-01-25,Charlie,West,Support,43244.4,196.0,152.0,29107.22,7.71,37.9,5.58,191.58,1527.22,0.526,0.94,97.7,11760.78,1408.0,6004.0,0.144,0.844,8.14,6.69,207.81,0.166
2015-01-26,Eve,West,Services,37611.62,167.0,102.0,38289.08,8.69,55.7,6.19,373.67,1535.24,0.327,0.77,98.5,7772.73,247.0,2582.0,0.147,0.874,8.08,5.97,381.76,0.152
2015-01-26,Charlie,East,Software,43903.97,199.0,154.0,75240.17,7.54,31.4,5.45,489.98,1303.22,0.272,0.85,102.11,11720.83,1071.0,5812.0,0.169,0.826,8.11,6.21,483.78,0.166
2015-01-26,Ivy,Central,Consulting,50250.52,132.0,100.0,119517.16,7.71,28.6,6.14,1195.17,2000.0,0.338,0.68,101.12,11367.27,1530.0,5706.0,0.119,0.825,8.04,7.75,1254.66,0.165
2015-01-26,Charlie,South,Services,50601.41,230.0,110.0,41481.92,8.45,42.7,6.11,378.62,1739.7,0.352,0.77,102.19,14707.3,1275.0,6583.0,0.127,0.827,7.92,6.83,364.88,0.166
2015-01-26,Alice,West,Services,51935.25,278.0,165.0,65161.69,8.08,42.1,5.9,394.07,1132.68,0.355,0.77,99.78,11925.02,1717.0,4685.0,0.165,0.833,7.91,6.8,391.18,0.15
2015-01-26,Charlie,Central,Hardware,45496.1,206.0,176.0,142257.35,9.13,56.6,5.4,807.57,1386.52,0.139,1.02,97.88,9446.91,689.0,5538.0,0.159,0.881,7.74,6.59,790.83,0.153
2015-01-27,Bob,Central,Software,51346.1,268.0,165.0,74210.09,8.18,52.6,6.2,448.4,1292.21,0.22,0.85,98.95,15149.54,2174.0,6839.0,0.148,0.969,7.78,7.38,443.62,0.178
2015-01-27,Eve,East,Software,36863.55,198.0,113.0,56117.19,8.26,42.3,5.53,494.74,1369.68,0.245,0.85,102.48,9474.34,1960.0,5534.0,0.136,0.804,8.19,6.67,504.35,0.159
